q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff
0.75,10,"(28, 28)",0.2924017738212867,5.623413251903491e-05,exponential,4,montecarlo,local,0.5272959183673469,0.054319964835762125,0.6093537414965984,46.158163265306115
0.75,10,"(28, 28)",0.2924017738212867,5.623413251903491e-05,classic,4,montecarlo,local,0.4471938775510205,0.05854077719634568,0.6093537414965984,61.545918367346935
0.75,10,"(28, 28)",0.2924017738212867,5.623413251903491e-05,logarithmic,4,montecarlo,local,0.4913265306122449,0.04780968884394949,0.6093537414965984,56.95918367346939
0.75,10,"(28, 28)",0.2924017738212867,0.0001,exponential,4,montecarlo,local,0.5073979591836736,0.0370987136762829,0.6093537414965984,37.06122448979592
0.75,10,"(28, 28)",0.2924017738212867,0.0001,classic,4,montecarlo,local,0.5252551020408163,0.05052630644178233,0.6093537414965984,47.92346938775509
0.75,10,"(28, 28)",0.2924017738212867,0.0001,logarithmic,4,montecarlo,local,0.4928571428571429,0.051978253710651234,0.6093537414965984,52.71938775510205
0.75,10,"(28, 28)",0.2924017738212867,0.00017782794100389227,exponential,4,montecarlo,local,0.5142857142857142,0.026808785011060505,0.6093537414965984,33.020408163265316
0.75,10,"(28, 28)",0.2924017738212867,0.00017782794100389227,classic,4,montecarlo,local,0.5183673469387755,0.06805824122213804,0.6093537414965984,35.28061224489795
0.75,10,"(28, 28)",0.2924017738212867,0.00017782794100389227,logarithmic,4,montecarlo,local,0.4979591836734694,0.08285751985437506,0.6093537414965984,53.72448979591836
0.75,10,"(28, 28)",0.2924017738212867,0.00031622776601683794,exponential,4,montecarlo,local,0.5196428571428572,0.05371760911032601,0.6093537414965984,35.35714285714286
0.75,10,"(28, 28)",0.2924017738212867,0.00031622776601683794,classic,4,montecarlo,local,0.5321428571428571,0.029688441889747265,0.6093537414965984,39.13265306122449
0.75,10,"(28, 28)",0.2924017738212867,0.00031622776601683794,logarithmic,4,montecarlo,local,0.5142857142857142,0.03241302076381345,0.6093537414965984,43.53061224489795
0.75,10,"(28, 28)",0.2924017738212867,0.0005623413251903491,exponential,4,montecarlo,local,0.539795918367347,0.04546545342594736,0.6093537414965984,43.05612244897958
0.75,10,"(28, 28)",0.2924017738212867,0.0005623413251903491,classic,4,montecarlo,local,0.5426020408163266,0.026463071406614056,0.6093537414965984,37.0204081632653
0.75,10,"(28, 28)",0.2924017738212867,0.0005623413251903491,logarithmic,4,montecarlo,local,0.5114795918367346,0.030596296866192783,0.6093537414965984,42.321428571428555
0.75,10,"(28, 28)",0.2924017738212867,0.001,exponential,4,montecarlo,local,0.5392857142857144,0.053403526971957244,0.6093537414965984,34.5204081632653
0.75,10,"(28, 28)",0.2924017738212867,0.001,classic,4,montecarlo,local,0.5451530612244897,0.04911029011913055,0.6093537414965984,29.015306122448976
0.75,10,"(28, 28)",0.2924017738212867,0.001,logarithmic,4,montecarlo,local,0.5045918367346939,0.04909372331881598,0.6093537414965984,48.755102040816325
0.75,10,"(28, 28)",0.2924017738212867,0.0017782794100389228,exponential,4,montecarlo,local,0.581377551020408,0.03936266648364971,0.6093537414965984,24.005102040816325
0.75,10,"(28, 28)",0.2924017738212867,0.0017782794100389228,classic,4,montecarlo,local,0.5558673469387756,0.054516088015937395,0.6093537414965984,23.852040816326536
0.75,10,"(28, 28)",0.2924017738212867,0.0017782794100389228,logarithmic,4,montecarlo,local,0.5165816326530612,0.042766698782830334,0.6093537414965984,40.316326530612244
0.75,10,"(28, 28)",0.2924017738212867,0.0031622776601683794,exponential,4,montecarlo,local,0.6135204081632653,0.0615663288560638,0.6093537414965984,17.321428571428555
0.75,10,"(28, 28)",0.2924017738212867,0.0031622776601683794,classic,4,montecarlo,local,0.6219387755102042,0.05965025442508964,0.6093537414965984,17.943877551020393
0.75,10,"(28, 28)",0.2924017738212867,0.0031622776601683794,logarithmic,4,montecarlo,local,0.5278061224489796,0.04151898373028698,0.6093537414965984,45.11734693877551
0.75,10,"(28, 28)",0.2924017738212867,0.005623413251903491,exponential,4,montecarlo,local,0.6612244897959184,0.05841558232377504,0.6093537414965984,-0.8469387755101963
0.75,10,"(28, 28)",0.2924017738212867,0.005623413251903491,classic,4,montecarlo,local,0.6426020408163265,0.049943350874196525,0.6093537414965984,8.112244897959172
0.75,10,"(28, 28)",0.2924017738212867,0.005623413251903491,logarithmic,4,montecarlo,local,0.5160714285714285,0.03960330808987816,0.6093537414965984,50.64285714285714
0.75,10,"(28, 28)",0.2924017738212867,0.01,exponential,4,montecarlo,local,0.6818877551020408,0.07353003803295535,0.6093537414965984,-9.66326530612244
0.75,10,"(28, 28)",0.2924017738212867,0.01,classic,4,montecarlo,local,0.6895408163265306,0.07359196478080929,0.6093537414965984,-3.0459183673469283
0.75,10,"(28, 28)",0.2924017738212867,0.01,logarithmic,4,montecarlo,local,0.5285714285714286,0.05256340254363073,0.6093537414965984,42.34693877551018
0.75,10,"(28, 28)",0.2924017738212867,0.01778279410038923,exponential,4,montecarlo,local,0.6619897959183673,0.0805108668915579,0.6093537414965984,-12.102040816326536
0.75,10,"(28, 28)",0.2924017738212867,0.01778279410038923,classic,4,montecarlo,local,0.7165816326530613,0.07727907811434097,0.6093537414965984,-10.387755102040813
0.75,10,"(28, 28)",0.2924017738212867,0.01778279410038923,logarithmic,4,montecarlo,local,0.5426020408163266,0.05884015807605941,0.6093537414965984,40.14285714285714
0.75,10,"(28, 28)",0.2924017738212867,0.03162277660168379,exponential,4,montecarlo,local,0.6831632653061224,0.08257428848941736,0.6093537414965984,-14.249999999999972
0.75,10,"(28, 28)",0.2924017738212867,0.03162277660168379,classic,4,montecarlo,local,0.6770408163265306,0.07745361767188352,0.6093537414965984,-12.938775510204067
0.75,10,"(28, 28)",0.2924017738212867,0.03162277660168379,logarithmic,4,montecarlo,local,0.5864795918367347,0.024320471184112423,0.6093537414965984,32.39285714285715
0.75,10,"(28, 28)",0.2924017738212867,0.05623413251903491,exponential,4,montecarlo,local,0.6487244897959183,0.0849076016158836,0.6093537414965984,-12.938775510204067
0.75,10,"(28, 28)",0.2924017738212867,0.05623413251903491,classic,4,montecarlo,local,0.6892857142857143,0.11384412683355238,0.6093537414965984,-12.397959183673464
0.75,10,"(28, 28)",0.2924017738212867,0.05623413251903491,logarithmic,4,montecarlo,local,0.571173469387755,0.04027785756565428,0.6093537414965984,23.862244897959187
0.75,10,"(28, 28)",0.2924017738212867,0.1,exponential,4,montecarlo,local,0.7084183673469389,0.07842925448570623,0.6093537414965984,-14.178571428571416
0.75,10,"(28, 28)",0.2924017738212867,0.1,classic,4,montecarlo,local,0.684438775510204,0.09398736091001185,0.6093537414965984,-14.102040816326536
0.75,10,"(28, 28)",0.2924017738212867,0.1,logarithmic,4,montecarlo,local,0.6244897959183674,0.05802435973249236,0.6093537414965984,9.545918367346928
0.75,10,"(28, 28)",0.4169689855778789,1e-07,exponential,4,montecarlo,local,0.02959183673469388,0.15506007756719228,0.6093537414965984,97.03571428571428
0.75,10,"(28, 28)",0.4169689855778789,1e-07,classic,4,montecarlo,local,-0.023469387755102045,0.12359055447802199,0.6093537414965984,97.5
0.75,10,"(28, 28)",0.4169689855778789,1e-07,logarithmic,4,montecarlo,local,0.03443877551020408,0.1174203962629957,0.6093537414965984,99.5
0.75,10,"(28, 28)",0.4169689855778789,1.7782794100389227e-07,exponential,4,montecarlo,local,0.06275510204081633,0.10990842805384765,0.6093537414965984,98.87244897959184
0.75,10,"(28, 28)",0.4169689855778789,1.7782794100389227e-07,classic,4,montecarlo,local,0.013520408163265307,0.1060196838575954,0.6093537414965984,106.3469387755102
0.75,10,"(28, 28)",0.4169689855778789,1.7782794100389227e-07,logarithmic,4,montecarlo,local,-0.025765306122448976,0.11698841637891826,0.6093537414965984,103.20408163265306
0.75,10,"(28, 28)",0.4169689855778789,3.162277660168379e-07,exponential,4,montecarlo,local,0.02959183673469388,0.15021243460580777,0.6093537414965984,100.95918367346938
0.75,10,"(28, 28)",0.4169689855778789,3.162277660168379e-07,classic,4,montecarlo,local,0.04693877551020408,0.1119325431264095,0.6093537414965984,115.45408163265306
0.75,10,"(28, 28)",0.4169689855778789,3.162277660168379e-07,logarithmic,4,montecarlo,local,-0.044897959183673466,0.12495938532182499,0.6093537414965984,98.47448979591836
0.75,10,"(28, 28)",0.4169689855778789,5.62341325190349e-07,exponential,4,montecarlo,local,0.061479591836734696,0.15574371328373177,0.6093537414965984,102.15306122448979
0.75,10,"(28, 28)",0.4169689855778789,5.62341325190349e-07,classic,4,montecarlo,local,0.053316326530612246,0.08397818147946574,0.6093537414965984,107.03571428571428
0.75,10,"(28, 28)",0.4169689855778789,5.62341325190349e-07,logarithmic,4,montecarlo,local,-0.02755102040816327,0.08485968525017057,0.6093537414965984,112.01020408163265
0.75,10,"(28, 28)",0.4169689855778789,1e-06,exponential,4,montecarlo,local,-0.05816326530612246,0.12544070582902425,0.6093537414965984,100.85204081632652
0.75,10,"(28, 28)",0.4169689855778789,1e-06,classic,4,montecarlo,local,-0.018367346938775512,0.12424700311981998,0.6093537414965984,100.68367346938776
0.75,10,"(28, 28)",0.4169689855778789,1e-06,logarithmic,4,montecarlo,local,0.02397959183673469,0.13351466653801752,0.6093537414965984,102.92857142857142
0.75,10,"(28, 28)",0.4169689855778789,1.778279410038923e-06,exponential,4,montecarlo,local,-0.006122448979591839,0.08072841022987136,0.6093537414965984,94.1938775510204
0.75,10,"(28, 28)",0.4169689855778789,1.778279410038923e-06,classic,4,montecarlo,local,0.018112244897959193,0.12497110244898066,0.6093537414965984,97.26020408163265
0.75,10,"(28, 28)",0.4169689855778789,1.778279410038923e-06,logarithmic,4,montecarlo,local,-0.015561224489795914,0.08128473370931398,0.6093537414965984,100.03571428571428
0.75,10,"(28, 28)",0.4169689855778789,3.162277660168379e-06,exponential,4,montecarlo,local,0.0017857142857142863,0.10987200771792004,0.6093537414965984,111.20408163265306
0.75,10,"(28, 28)",0.4169689855778789,3.162277660168379e-06,classic,4,montecarlo,local,-0.04591836734693878,0.0767344224919213,0.6093537414965984,105.01530612244898
0.75,10,"(28, 28)",0.4169689855778789,3.162277660168379e-06,logarithmic,4,montecarlo,local,0.009948979591836738,0.1298238823200803,0.6093537414965984,106.62244897959184
0.75,10,"(28, 28)",0.4169689855778789,5.623413251903491e-06,exponential,4,montecarlo,local,0.014285714285714285,0.1090823008322255,0.6093537414965984,98.18367346938774
0.75,10,"(28, 28)",0.4169689855778789,5.623413251903491e-06,classic,4,montecarlo,local,-0.05459183673469388,0.06196617085713417,0.6093537414965984,104.98469387755101
0.75,10,"(28, 28)",0.4169689855778789,5.623413251903491e-06,logarithmic,4,montecarlo,local,-0.01887755102040816,0.1637993497812329,0.6093537414965984,112.96938775510203
0.75,10,"(28, 28)",0.4169689855778789,1e-05,exponential,4,montecarlo,local,0.015306122448979595,0.14140110756105087,0.6093537414965984,118.0408163265306
0.75,10,"(28, 28)",0.4169689855778789,1e-05,classic,4,montecarlo,local,0.11556122448979592,0.11788392000785415,0.6093537414965984,105.3112244897959
0.75,10,"(28, 28)",0.4169689855778789,1e-05,logarithmic,4,montecarlo,local,-0.01785714285714286,0.12010403480043293,0.6093537414965984,102.58673469387755
0.75,10,"(28, 28)",0.4169689855778789,1.778279410038923e-05,exponential,4,montecarlo,local,-0.05102040816326531,0.1255350896185247,0.6093537414965984,102.0969387755102
0.75,10,"(28, 28)",0.4169689855778789,1.778279410038923e-05,classic,4,montecarlo,local,0.039795918367346944,0.08577803751611841,0.6093537414965984,109.78061224489795
0.75,10,"(28, 28)",0.4169689855778789,1.778279410038923e-05,logarithmic,4,montecarlo,local,-0.03010204081632653,0.11442570689753426,0.6093537414965984,95.36734693877551
0.75,10,"(28, 28)",0.4169689855778789,3.1622776601683795e-05,exponential,4,montecarlo,local,-0.00357142857142857,0.12968721381747098,0.6093537414965984,95.91836734693877
0.75,10,"(28, 28)",0.4169689855778789,3.1622776601683795e-05,classic,4,montecarlo,local,-0.06811224489795918,0.09964698466847538,0.6093537414965984,101.39795918367346
0.75,10,"(28, 28)",0.4169689855778789,3.1622776601683795e-05,logarithmic,4,montecarlo,local,-0.03188775510204082,0.09711483743132554,0.6093537414965984,101.3469387755102
0.75,10,"(28, 28)",0.4169689855778789,5.623413251903491e-05,exponential,4,montecarlo,local,-0.03214285714285714,0.13970278440918227,0.6093537414965984,97.90816326530611
0.75,10,"(28, 28)",0.4169689855778789,5.623413251903491e-05,classic,4,montecarlo,local,0.015306122448979591,0.08686215124811397,0.6093537414965984,91.78061224489795
0.75,10,"(28, 28)",0.4169689855778789,5.623413251903491e-05,logarithmic,4,montecarlo,local,-0.04591836734693878,0.13235838541911069,0.6093537414965984,99.30102040816325
0.75,10,"(28, 28)",0.4169689855778789,0.0001,exponential,4,montecarlo,local,-0.023724489795918374,0.18743334925334978,0.6093537414965984,95.21938775510203
0.75,10,"(28, 28)",0.4169689855778789,0.0001,classic,4,montecarlo,local,0.0073979591836734705,0.10679273454112183,0.6093537414965984,100.46938775510203
0.75,10,"(28, 28)",0.4169689855778789,0.0001,logarithmic,4,montecarlo,local,-0.07448979591836735,0.14405384336278051,0.6093537414965984,99.2704081632653
0.75,10,"(28, 28)",0.4169689855778789,0.00017782794100389227,exponential,4,montecarlo,local,0.013520408163265298,0.14440240244447727,0.6093537414965984,101.60204081632652
0.75,10,"(28, 28)",0.4169689855778789,0.00017782794100389227,classic,4,montecarlo,local,-0.00969387755102041,0.1438006380034957,0.6093537414965984,99.58673469387755
0.75,10,"(28, 28)",0.4169689855778789,0.00017782794100389227,logarithmic,4,montecarlo,local,0.03010204081632653,0.1243150747800765,0.6093537414965984,105.39795918367346
0.75,10,"(28, 28)",0.4169689855778789,0.00031622776601683794,exponential,4,montecarlo,local,-0.0413265306122449,0.14597009215959691,0.6093537414965984,88.90816326530611
0.75,10,"(28, 28)",0.4169689855778789,0.00031622776601683794,classic,4,montecarlo,local,-0.01989795918367347,0.1073479572389026,0.6093537414965984,104.70918367346938
0.75,10,"(28, 28)",0.4169689855778789,0.00031622776601683794,logarithmic,4,montecarlo,local,0.04005102040816326,0.10376759596976524,0.6093537414965984,100.78061224489795
0.75,10,"(28, 28)",0.4169689855778789,0.0005623413251903491,exponential,4,montecarlo,local,0.009693877551020408,0.13409149468281867,0.6093537414965984,98.90306122448979
0.75,10,"(28, 28)",0.4169689855778789,0.0005623413251903491,classic,4,montecarlo,local,-0.00280612244897959,0.08827747055495062,0.6093537414965984,99.29591836734693
0.75,10,"(28, 28)",0.4169689855778789,0.0005623413251903491,logarithmic,4,montecarlo,local,-0.0298469387755102,0.10591528297581389,0.6093537414965984,114.84183673469387
0.75,10,"(28, 28)",0.4169689855778789,0.001,exponential,4,montecarlo,local,-0.00790816326530613,0.17831048718943204,0.6093537414965984,91.22448979591836
0.75,10,"(28, 28)",0.4169689855778789,0.001,classic,4,montecarlo,local,0.09362244897959185,0.10298068433095986,0.6093537414965984,81.2908163265306
0.75,10,"(28, 28)",0.4169689855778789,0.001,logarithmic,4,montecarlo,local,0.045408163265306126,0.09694414593072344,0.6093537414965984,108.61734693877551
0.75,10,"(28, 28)",0.4169689855778789,0.0017782794100389228,exponential,4,montecarlo,local,0.21964285714285717,0.23281314421823998,0.6093537414965984,75.24489795918367
0.75,10,"(28, 28)",0.4169689855778789,0.0017782794100389228,classic,4,montecarlo,local,0.11301020408163268,0.2016889393572655,0.6093537414965984,75.0408163265306
0.75,10,"(28, 28)",0.4169689855778789,0.0017782794100389228,logarithmic,4,montecarlo,local,0.015306122448979598,0.1310042745486605,0.6093537414965984,100.18367346938776
0.75,10,"(28, 28)",0.4169689855778789,0.0031622776601683794,exponential,4,montecarlo,local,0.1403061224489796,0.344451997031602,0.6093537414965984,43.23979591836735
0.75,10,"(28, 28)",0.4169689855778789,0.0031622776601683794,classic,4,montecarlo,local,0.12117346938775513,0.2803924231761513,0.6093537414965984,53.841836734693885
0.75,10,"(28, 28)",0.4169689855778789,0.0031622776601683794,logarithmic,4,montecarlo,local,-0.0653061224489796,0.08487042086729876,0.6093537414965984,101.17346938775509
0.75,10,"(28, 28)",0.4169689855778789,0.005623413251903491,exponential,4,montecarlo,local,0.4642857142857143,0.24458685596829022,0.6093537414965984,22.622448979591823
0.75,10,"(28, 28)",0.4169689855778789,0.005623413251903491,classic,4,montecarlo,local,0.3140306122448979,0.27770396914964335,0.6093537414965984,40.076530612244895
0.75,10,"(28, 28)",0.4169689855778789,0.005623413251903491,logarithmic,4,montecarlo,local,0.0002551020408163268,0.12204679913326506,0.6093537414965984,106.47448979591836
0.75,10,"(28, 28)",0.4169689855778789,0.01,exponential,4,montecarlo,local,0.4211734693877551,0.35756616677102615,0.6093537414965984,0.4846938775510239
0.75,10,"(28, 28)",0.4169689855778789,0.01,classic,4,montecarlo,local,0.44438775510204087,0.24638895612619882,0.6093537414965984,20.22448979591836
0.75,10,"(28, 28)",0.4169689855778789,0.01,logarithmic,4,montecarlo,local,0.10357142857142858,0.13428257393511847,0.6093537414965984,78.26530612244898
0.75,10,"(28, 28)",0.4169689855778789,0.01778279410038923,exponential,4,montecarlo,local,0.5278061224489796,0.1950303068643055,0.6093537414965984,-5.2959183673469425
0.75,10,"(28, 28)",0.4169689855778789,0.01778279410038923,classic,4,montecarlo,local,0.5068877551020409,0.3292181531406661,0.6093537414965984,2.9948979591836746
0.75,10,"(28, 28)",0.4169689855778789,0.01778279410038923,logarithmic,4,montecarlo,local,0.07576530612244896,0.10811662693009892,0.6093537414965984,84.16836734693877
